x_val,y_val,y_up_val,y_down_val,x_up_val,x_down_val
0.42424242424242425,0.00038259367003412256,0.5003821803759186,-0.4996169930358504,0.423599544825509,0.4248853036593395
0.43434343434343436,0.00039554595978529374,0.500395137319799,-0.4996040454002284,0.4337041849247385,0.43498268376213023
0.4444444444444445,0.0004084160193363588,0.500408013126024,-0.4995911810873513,0.44380970579740703,0.4450791830914819
0.4545454545454546,0.0004211860552434785,0.500420789977312,-0.49957841786682505,0.45391610744360456,0.4551748016473046
0.4646464646464647,0.0004338382740628131,0.5004334500517269,-0.49956577350360126,0.46402338986343716,0.46526953942949223
0.4747474747474748,0.00044635488235052315,0.5004459755226778,-0.49955326575797676,0.47413155305702626,0.47536339643792336
0.48484848484848486,0.0004587180866627691,0.5004583485589197,-0.49954091238559417,0.48424059702450795,0.4854563726724618
0.494949494949495,0.0004709100935557113,0.5004705513245525,-0.49952873113744106,0.4943505217660318,0.49554846813295816
0.5050505050505051,0.00048291310958551044,0.5004825659790219,-0.4995167397598508,0.5044613272817596,0.5056396828192505
0.5151515151515152,0.000494709341308327,0.5004943746771187,-0.499504955994502,0.5145730135718648,0.5157300167311657
0.5252525252525253,0.0005062809952803211,0.5005059595689794,-0.49949339757841876,0.5246855806365298,0.5258194698685208
0.5353535353535354,0.0005176102780576532,0.5005173028000858,-0.4994820822439705,0.5347990284759462,0.5359080422311245
0.5454545454545455,0.0005286793961964843,0.5005283865112651,-0.49947102771887214,0.5449133570903116,0.5459957338187794
0.5555555555555556,0.0005394705562529746,0.50053919283869,-0.499460251726184,0.555028566479829,0.5560825446312821
0.5656565656565657,0.0005499659647832845,0.5005497039138782,-0.4994497719843116,0.5651446566447043,0.5661684746684272
0.5757575757575758,0.0005601478283435743,0.5005599018636934,-0.4994396062070062,0.5752616275851443,0.5762535239300073
0.5858585858585859,0.0005699983534900046,0.5005697688103442,-0.49942977210336414,0.5853794793013553,0.5863376924158165
0.595959595959596,0.0005794997467787362,0.5005792868713849,-0.49942028737782734,0.59549821179354,0.596420980125652
0.6060606060606061,0.0005886342147659293,0.5005884381597147,-0.49941116973018285,0.6056178250618954,0.6065033870593167
0.6161616161616162,0.0005973839640077442,0.5005972047835788,-0.49940243685556335,0.615738319106611,0.6165849132166215
0.6262626262626263,0.0006057312010603414,0.5006055688465676,-0.49939410644444693,0.625859693927865,0.6266655585973876
0.6363636363636365,0.000613658132479882,0.5006135124476165,-0.4993861961826568,0.6359819495258228,0.6367453232014502
0.6464646464646465,0.0006211469648225255,0.5006210176810066,-0.4993787237513616,0.646105085900633,0.6468242070286601
0.6565656565656566,0.0006281799046444329,0.5006280666363644,-0.4993717068270755,0.6562291030524254,0.6569022100788877
0.6666666666666667,0.0006347391585017645,0.5006346413986614,-0.4993651630816579,0.6663540009813077,0.6669793323520258
0.6767676767676768,0.0006408069329506813,0.5006407240482149,-0.4993591101823136,0.6764797796873616,0.677055573847992
0.686868686868687,0.000646365434547343,0.5006462966606875,-0.49935356579159285,0.6866064391706405,0.6871309345667335
0.696969696969697,0.0006513968698479101,0.5006513413070868,-0.499348547567391,0.6967339794311649,0.6972054145082291
0.7070707070707072,0.0006558834454085437,0.5006558400537663,-0.49934407316294915,0.70686240046892,0.7072790136724943
0.7171717171717172,0.0006598073677854038,0.5006597749624244,-0.4993401602268536,0.7169917022838513,0.7173517320595831
0.7272727272727273,0.0006631508435346511,0.5006631280901055,-0.49933682640303617,0.7271218848758607,0.7274235696695939
0.7373737373737375,0.0006658960792124461,0.5006658814891985,-0.49933408933077367,0.737252948244803,0.7374945265026719
0.7474747474747475,0.0006680252813749488,0.5006680172074388,-0.4993319666446889,0.7473848923904814,0.7475646025590136
0.7575757575757577,0.0006695206565783202,0.5006695172879062,-0.49933047597474955,0.7575177173126437,0.7576337978388716
0.7676767676767677,0.0006703644113787207,0.5006703637690266,-0.4993296349462692,0.7676514230109773,0.7677021123425581
0.7777777777777778,0.0006705387523323102,0.5006705386845713,-0.4993294611799067,0.7777860094851059,0.7777695460704497
0.787878787878788,0.0006700258859952499,0.5006700240636569,-0.49932997229166637,0.7879214767345838,0.7878360990229921
0.797979797979798,0.0006688080189236993,0.5006688019307454,-0.49933118589289793,0.7980578247588916,0.7979017712007044
0.8080808080808082,0.0006668673576738207,0.5006668543056447,-0.4993331195902971,0.8081950535574319,0.8079665626041844
0.8181818181818182,0.0006641861088017725,0.500664163203508,-0.4993357909859045,0.8183331631295234,0.818030473234113
0.8282828282828284,0.0006607464788637163,0.5006607106348343,-0.4993392176771069,0.8284721534743968,0.82809350309126
0.8383838383838385,0.0006565306744158125,0.5006564786054679,-0.4993434172566363,0.838612024591189,0.8381556521764879
0.8484848484848485,0.0006515209020142214,0.5006514491165991,-0.49934840731257063,0.8487527764789378,0.8482169204907593
0.8585858585858587,0.0006456993682151032,0.5006456041647637,-0.4993542054283335,0.858894409136577,0.8582773080351404
0.8686868686868687,0.0006390482795746188,0.5006389257418435,-0.49936082918269425,0.8690369225629302,0.8683368148108073
0.8787878787878789,0.0006315498426489282,0.5006313958350659,-0.499368296149768,0.8791803167567059,0.8783954408190519
0.888888888888889,0.0006231862639941921,0.5006229964270041,-0.49937662389901577,0.8893245917164905,0.8884531860612874
0.8989898989898991,0.0006139397501665714,0.5006137094955778,-0.4993858299952447,0.8994697474407439,0.8985100505390543
0.9090909090909092,0.0006037925077222262,0.5006035170140519,-0.49939593199860743,0.909615783927792,0.9085660342540264
0.9191919191919192,0.0005927267432173169,0.5005924009510381,-0.49940694746460346,0.9197627011758217,0.9186211372080167
0.9292929292929294,0.0005807246632080038,0.5005803432704936,-0.4994188939440776,0.929910499182874,0.9286753594029847
0.9393939393939394,0.0005677684742504479,0.5005673259317224,-0.4994317889832215,0.9400591779468376,0.9387287008410413
0.9494949494949496,0.0005538403829008093,0.5005533308893745,-0.49944565012357284,0.9502087374654427,0.9487811615244566
0.9595959595959597,0.0005389225957152489,0.5005383400934463,-0.49946049490201583,0.9603591777362537,0.9588327414556657
0.9696969696969697,0.0005229973192499261,0.5005223354892809,-0.4994763408507811,0.9705104987566634,0.968883440637276
0.9797979797979799,0.0005060467600610022,0.5005052990175681,-0.4994932054974461,0.9806627005238853,0.9789332590720745
0.98989898989899,0.00048805312470463747,0.500487212614344,-0.4995111063649348,0.9908157830349467,0.9889821967630332
1.0,0.00046899861973699283,0.500468058210992,-0.4995300609715181,1.0009697462866818,0.9990302537133182
1.0,0.0004689986197369935,0.500468058210992,-0.4995300609715181,1.0009697462866818,0.9990302537133182
1.0101010101010102,0.00044961452277268027,0.5004487133373788,-0.49954948429183343,1.0110503175231529,1.0091517026788674
1.02020202020202,0.0004306414166083579,0.5004297782663202,-0.49956849543310344,1.0211310786195855,1.0192729617844547
1.0303030303030303,0.00041207546557324275,0.5004112491852118,-0.4995870982540654,1.0312120295762093,1.0293940310298513
1.0404040404040404,0.0003939128339965625,0.5003931222812339,-0.4996052966132408,1.041293170393247,1.0395149104148338
1.0505050505050506,0.0003761496862075388,0.5003753937413496,-0.4996230943689346,1.0513745010709152,1.049635599939186
1.0606060606060606,0.00035878218653539323,0.5003580597523062,-0.4996404953792354,1.0614560216094233,1.0597560996026978
1.0707070707070707,0.00034180649930934826,0.5003411165006347,-0.49965750350201604,1.0715377320089747,1.0698764094051667
1.0808080808080809,0.00032521878885862984,0.5003245601726498,-0.4996741225949326,1.0816196322697667,1.0799965293463951
1.0909090909090908,0.000309015219512457,0.5003083869544501,-0.4996903565154252,1.09170172239199,1.0901164594261916
1.101010101010101,0.0002931919556000556,0.5002925930319174,-0.4997062091207173,1.10178400237583,1.100236199644372
1.1111111111111112,0.00027774516145064564,0.5002771745907181,-0.49972168426781677,1.1118664722214657,1.1103557500007566
1.121212121212121,0.00026267100139345124,0.5002621278163015,-0.49973678581351466,1.1219491319290704,1.1204751104951718
1.1313131313131313,0.00024796563975769577,0.5002474488939012,-0.4997515176143858,1.132031981498812,1.1305942811274505
1.1414141414141414,0.00023362524087260084,0.5002331340085343,-0.49976588352678913,1.1421150209308526,1.1407132618974303
1.1515151515151516,0.00021964596906738892,0.5002191793450018,-0.4997798874068671,1.152198250225349,1.1508320528049543
1.1616161616161615,0.00020602398867128682,0.500205581087888,-0.4997935331105455,1.1622816693824527,1.1609506538498704
1.1717171717171717,0.00019275546401351096,0.5001923354215617,-0.49980682449353475,1.1723652784023106,1.1710690650320328
1.1818181818181819,0.00017983655942328813,0.5001794385301748,-0.49981976541132817,1.1824490772850638,1.1811872863513
1.191919191919192,0.00016726343922984083,0.5001668865976628,-0.4998323597192032,1.1925330660308484,1.1913053178075357
1.202020202020202,0.0001550322677623915,0.5001546758077456,-0.4998446112722209,1.2026172446397962,1.2014231594006077
1.2121212121212122,0.00014313920935016093,0.5001428023439265,-0.49985652392522617,1.2127016131120343,1.21154081113039
1.2222222222222223,0.0001315804283223759,0.5001312623894923,-0.49986810153284755,1.2227861714476849,1.2216582729967598
1.2323232323232323,0.00012035208900825628,0.5001200521275139,-0.49987934794949734,1.2328709196468655,1.231775544999599
1.2424242424242424,0.00010945035573702543,0.5001091677408455,-0.4998902670293714,1.2429558577096897,1.2418926271387951
1.2525252525252526,9.887139283790668e-05,0.5000986054121254,-0.49990086262644956,1.2530409856362668,1.2520095194142384
1.2626262626262625,8.861136464012164e-05,0.5000883613237755,-0.49991113859449526,1.2631263034267013,1.2621262218258238
1.2727272727272727,7.86664354728954e-05,0.5000784316580015,-0.49992109878705565,1.2732118110810946,1.2722427343734508
1.2828282828282829,6.903276966544782e-05,0.5000688125967926,-0.49993074705746166,1.283297508599543,1.2823590570570227
1.2929292929292928,5.970653154700224e-05,0.5000595003219218,-0.4999400872588278,1.29338339598214,1.2924751898764457
1.303030303030303,5.068388544678462e-05,0.5000504910149463,-0.49994912324405266,1.3034694732289744,1.3025911328316315
1.3131313131313131,4.196099569401309e-05,0.500041780857206,-0.4999578588658179,1.3135557403401323,1.312706885922494
1.3232323232323233,3.35340266179136e-05,0.5000333660298255,-0.49996629797658965,1.3236421973156953,1.3228224491489513
1.3333333333333335,2.5399142547708614e-05,0.5000252427137126,-0.49997444442861716,1.333728844155742,1.332937822510925
1.3434343434343434,1.755250781261975e-05,0.500017407089559,-0.49998230207393374,1.3438156808603472,1.3430530060083397
1.3535353535353536,9.990286741870351e-06,0.50000985533784,-0.4999898747643563,1.353902707429583,1.353167999641124
1.3636363636363638,2.708643664683756e-06,0.5000025836388148,-0.49999716635148544,1.3639899238635182,1.3632828034092093
1.3737373737373737,-4.296257089718425e-06,0.4999955881725261,-0.5000041806867055,1.3740773301622178,1.3733974173125296
1.3838383838383839,-1.102825119211285e-05,0.49998886511880053,-0.5000109216211848,1.3841649263257445,1.3835118413510232
1.393939393939394,-1.7491174313275307e-05,0.4999824106572481,-0.5000173930058747,1.394252712354158,1.3936260755246301
1.404040404040404,-2.3688862123985924e-05,0.49997622096726285,-0.5000235986915108,1.4043406882475147,1.4037401198332933
1.4141414141414141,-2.9625150295019623e-05,0.4999702922280225,-0.5000295425286125,1.4144288540058687,1.4138539742769596
1.4242424242424243,-3.5303874497152193e-05,0.4999646206184883,-0.5000352283674826,1.424517209629271,1.4239676388555775
1.4343434343434343,-4.0728870401166364e-05,0.4999592023174055,-0.5000406600582078,1.4346057551177704,1.434081113569098
1.4444444444444444,-4.5903973677834456e-05,0.4999540335033027,-0.5000458414506583,1.4446944904714132,1.4441943984174757
1.4545454545454546,-5.083301999793573e-05,0.49994911035449247,-0.5000507763944884,1.454783415690243,1.4543074934006661
1.4646464646464648,-5.55198450322477e-05,0.499944429049071,-0.5000554687391355,1.4648725307743011,1.4644203985186284
1.474747474747475,-5.9968284451545305e-05,0.49993998576491827,-0.5000599223338213,1.4749618357236265,1.4745331137713233
1.4848484848484849,-6.418217392660779e-05,0.4999357766796978,-0.500064141027551,1.4850513305382558,1.484645639158714
1.494949494949495,-6.816534912821269e-05,0.4999317979708571,-0.5000681286691135,1.4951410152182243,1.4947579746807658
1.5050505050505052,-7.192164572713579e-05,0.4999280458156271,-0.5000718891070813,1.5052308897635645,1.504870120337446
1.5151515151515151,-7.545489939415374e-05,0.4999245163910226,-0.5000754261898109,1.5153209541743067,1.5149820761287236
1.5252525252525253,-7.876894580004581e-05,0.499921205873842,-0.500078743765442,1.5254112084504805,1.52509384205457
1.5353535353535355,-8.186762061558606e-05,0.49991811044066753,-0.5000818456818987,1.5355016525921126,1.5352054181149584
1.5454545454545454,-8.475475951155893e-05,0.4999152262678651,-0.5000847357868883,1.5455922865992278,1.545316804309863
1.5555555555555556,-8.74341981587333e-05,0.49991254953158437,-0.5000874179279018,1.5556831104718503,1.555428000639261
1.5656565656565657,-8.99097722278884e-05,0.4999100764077585,-0.5000898959522142,1.5657741242100016,1.5655390071031299
1.5757575757575757,-9.218531738980525e-05,0.4999078030721045,-0.5000921737068841,1.575865327813702,1.5756498237014493
1.5858585858585859,-9.426466931525788e-05,0.4999057257001231,-0.5000942550387536,1.5859567212829708,1.5857604504342009
1.595959595959596,-9.615166367502558e-05,0.4999038404670989,-0.500096143794449,1.5960483046178253,1.5958708873013667
1.606060606060606,-9.78501361398815e-05,0.4999021435480998,-0.5000978438203796,1.6061400778182813,1.6059811343029307
1.6161616161616164,-9.936392238060754e-05,0.4999006311179778,-0.5000993589627389,1.6162320408843542,1.6160911914388785
1.6262626262626263,-0.0001006968580679786,0.49989929935136845,-0.5001006930675044,1.6263241938160566,1.626201058709196
1.6363636363636365,-0.00010185277887277133,0.49989814442269076,-0.5001018499804363,1.6364165366134018,1.6363107361138711
1.6464646464646466,-0.00010283552046576501,0.499897162506148,-0.5001028335470795,1.6465090692764002,1.646420223652893
1.6565656565656566,-0.00010364891851773542,0.4998963497757268,-0.5001036476127623,1.6566017918050622,1.656529521326251
1.6666666666666667,-0.00010429680869946181,0.4998957024051974,-0.5001042960225963,1.6666947041993974,1.6666386291339361
1.676767676767677,-0.00010478302668171652,0.49989521656811386,-0.5001047826214773,1.6767878064594133,1.6767475470759405
1.6868686868686869,-0.00010511140813528226,0.49989488843781404,-0.5001051112540846,1.6868810985851173,1.6868562751522564
1.696969696969697,-0.00010528578873093136,0.4998947141874195,-0.5001052857648813,1.696974580576516,1.696964813362878
1.7070707070707072,-0.00010531000413944655,0.4998946899898354,-0.5001053099981143,1.707068252433615,1.7070731617077994
1.7171717171717171,-0.00010518789003160015,0.4998948120177505,-0.5001051877978137,1.7171621141564184,1.7171813201870159
1.7272727272727273,-0.00010492328207817314,0.4998950764436377,-0.5001049230077941,1.7272561657449312,1.7272892888005233
1.7373737373737375,-0.00010452001594993786,0.499895479439753,-0.5001045194716529,1.7373504071991568,1.7373970675483181
1.7474747474747474,-0.00010398192731767703,0.49989601717813675,-0.5001039810327721,1.747444838519097,1.7475046564303978
1.7575757575757578,-0.00010331285185216296,0.4998966858306124,-0.5001033115343168,1.7575394597047556,1.75761205544676
1.7676767676767677,-0.00010251662522418013,0.49989748156878755,-0.500102514819236,1.7676342707561326,1.767719264597403
1.7777777777777777,-0.00010159708310449565,0.4998984005640534,-0.5001015947302624,1.77772927167323,1.7778262838823253
1.787878787878788,-0.00010055806116389572,0.49989943898758454,-0.5001005551099124,1.787824462456049,1.787933113301527
1.797979797979798,-9.940339507315266e-05,0.4999005930103398,-0.5000993998004861,1.797919843104589,1.798039752855007
1.8080808080808082,-9.813692050304572e-05,0.49990185880306137,-0.5000981326440674,1.8080154136188507,1.8081462025427657
1.8181818181818183,-9.676247312434896e-05,0.499903232536275,-0.5000967574825237,1.8181111739988334,1.8182524623648033
1.8282828282828283,-9.528388860784165e-05,0.4999047103802907,-0.5000952781575064,1.828207124244536,1.8283585323211207
1.8383838383838385,-9.370500262430477e-05,0.4999062885052017,-0.5000936985104503,1.8383032643559583,1.8384644124117187
1.8484848484848486,-9.202965084450891e-05,0.4999079630808851,-0.5000920223825741,1.8483995943330986,1.8485701026365986
1.8585858585858586,-9.02616689392368e-05,0.4999097302770016,-0.50009025361488,1.8584961141759553,1.8586756029957618
1.8686868686868687,-8.840489257926423e-05,0.4999115862629958,-0.5000883960481544,1.8685928238845275,1.86878091348921
1.878787878787879,-8.646315743536526e-05,0.4999135272080959,-0.5000864535229667,1.878689723458813,1.8788860341169449
1.8888888888888888,-8.444029917831913e-05,0.49991554928131376,-0.5000844298796704,1.8887868128988097,1.888990964878968
1.8989898989898992,-8.234015347890339e-05,0.49991764865144517,-0.500082328958403,1.8988840922045165,1.899095705775282
1.9090909090909092,-8.016655600789381e-05,0.49991982148706915,-0.500080154599085,1.9089815613759302,1.9092002568058881
1.9191919191919191,-7.792334243607486e-05,0.49992206395654903,-0.5000779106414212,1.9190792204130493,1.9193046179707889
1.9292929292929295,-7.56143484342102e-05,0.49992437222803127,-0.5000756009248997,1.9291770693158723,1.9294087892699867
1.9393939393939394,-7.324340967308773e-05,0.4999267424694466,-0.5000732292887928,1.939275108084396,1.939512770703483
1.9494949494949496,-7.081436182348501e-05,0.4999291708485089,-0.5000707995721558,1.9493733367186192,1.94961656227128
1.9595959595959598,-6.833104055617087e-05,0.49993165353271624,-0.5000683156138286,1.9594717552185397,1.95972016397338
1.9696969696969697,-6.579728154193151e-05,0.49993418668934997,-0.5000657812524338,1.9695703635841548,1.9698235758097846
1.97979797979798,-6.321692045153926e-05,0.4999367664854756,-0.5000632003263786,1.9796691618154638,1.979926797780496
1.98989898989899,-6.05937929557699e-05,0.49993938908794194,-0.5000605766738535,1.989768149912464,1.9900298298855161
2.0,-5.793173472540443e-05,0.4999420506633816,-0.5000579141328324,1.999867327875154,2.000132672124846
2.0,-5.793173472667945e-05,0.4999420506633803,-0.5000579141328336,1.9998673278751542,2.000132672124846
2.01010101010101,1.955097451755705e-05,0.49996287243560694,-0.49992377048657183,2.0025727084031577,2.017629311798862
2.0202020202020203,0.00024591449864974635,0.500024888541819,-0.4995330595445195,2.0053367215384483,2.0350673188655923
2.0303030303030303,0.0006200726673917245,0.5001296928644341,-0.49888954752965065,2.008163939747939,2.0524421208581214
2.04040404040404,0.0011409393104582222,0.5002790475085478,-0.49799716888763135,2.011058701005216,2.0697493798028646
2.0505050505050506,0.0018074282575755163,0.5004748658069551,-0.49686000929180413,2.0140251008349157,2.0869850001751855
2.0606060606060606,0.0026184533384645547,0.5007191951477314,-0.4954822884708023,2.017066986097545,2.104145135114576
2.070707070707071,0.003572928382838292,0.5010141997820623,-0.4938683430163857,2.020187950477958,2.121226190936184
2.080808080808081,0.004669767220424781,0.5013621437605462,-0.4920226093196967,2.0233913316234906,2.138224829992671
2.090909090909091,0.005907883680940529,0.5017653741351253,-0.48994960677324434,2.0266802098626493,2.1551379719555324
2.101010101010101,0.007286191594107372,0.5022263045517503,-0.48765392136353564,2.0300574084221834,2.171962793598019
2.111111111111111,0.008803604789643593,0.5027473993456043,-0.4851401897663171,2.033525495049506,2.1886967271727165
2.121212121212121,0.010459037097272805,0.5033311582371267,-0.4824130840425811,2.0370867849387895,2.2053374574854527
2.1313131313131315,0.012251402346711515,0.5039801017130159,-0.47947729701959285,2.0407433448525096,2.2218829177737534
2.1414141414141414,0.01417961436768067,0.504696757162496,-0.4763375284271346,2.0444969983257755,2.2383312845025074
2.1515151515151514,0.016242586989902108,0.5054836458253178,-0.4729984718455136,2.0483493318382773,2.2546809711920255
2.1616161616161618,0.01843923404309944,0.5063432705947541,-0.4694648025085552,2.0523017018379526,2.270930621394371
2.1717171717171717,0.020768469356986508,0.5072781047061936,-0.46574116599222054,2.0563552425014135,2.28707910093293
2.1818181818181817,0.023229206761286925,0.5082905813301721,-0.4618321678075982,2.0605108741185068,2.3031254895178566
2.191919191919192,0.02582036008572164,0.5093830840776563,-0.4577423639062131,2.0647693119919976,2.3190690718463864
2.202020202020202,0.02854084316001071,0.5105579384155814,-0.45347625209556003,2.0691310757480275,2.3349093282923765
2.212121212121212,0.031389569813869755,0.5118174039816926,-0.4490382643539531,2.073596498958488,2.350645925283936
2.2222222222222223,0.03436545387702594,0.5131636677799755,-0.4444327600259236,2.078165738982677,2.3662787054617676
2.2323232323232323,0.03746740917919755,0.5145988382311286,-0.43966401987273357,2.082838786942243,2.3818076777042214
2.242424242424242,0.04069434955010287,0.516124940046955,-0.4347362409467493,2.087615477750486,2.3972330070979986
2.2525252525252526,0.044045188819462844,0.5177439098927608,-0.429653532253835,2.0924955001242633,2.412555004926242
2.2626262626262625,0.04751884081699931,0.5194575927981524,-0.4244199111641538,2.097478406514015,2.42777411873851
2.272727272727273,0.0511142193724341,0.5212677392737869,-0.4190393005289187,2.1025636228946243,2.4428909225599216
2.282828282828283,0.05483023831548106,0.5231760030896109,-0.41351552645864875,2.1077504583668865,2.4579061072896793
2.292929292929293,0.05866581147586469,0.5251839396688867,-0.4078523167171573,2.1130381145261286,2.472820471332457
2.303030303030303,0.06261985268330772,0.5272930050516376,-0.40205329968502207,2.1184256945610698,2.4876349114995366
2.313131313131313,0.06669127576752665,0.5295045553812155,-0.39612200384616225,2.123912212052111,2.5023504142105155
2.323232323232323,0.07087899455824331,0.531819846868188,-0.3900618577517013,2.129496599444009,2.516968047020637
2.3333333333333335,0.07518192288517689,0.5342400361866395,-0.38387619041628573,2.13517771617323,2.531488950493437
2.3434343434343434,0.07959897457804921,0.5367661812593647,-0.3775682321032663,2.1409543564351257,2.545914330433561
2.353535353535354,0.08412906346658122,0.5393992423899878,-0.3711411154568253,2.1468252565805863,2.5602454504901213
2.3636363636363638,0.08877110338049032,0.5421400837019323,-0.36459787694095164,2.1527891021357792,2.5744836251369483
2.3737373737373737,0.09352400814950101,0.5449894748461865,-0.3579414585471845,2.158844534442194,2.5886302130325536
2.383838383838384,0.0983866916033298,0.5479480929419378,-0.3511747097352782,2.1649901569173804,2.602686610759388
2.393939393939394,0.10335806757169763,0.5510165247164669,-0.3443003895730716,2.171224540939499,2.616654246939289
2.404040404040404,0.10843704988432545,0.5541952688129106,-0.33732116904425974,2.177546231361248,2.63053457671956
2.4141414141414144,0.11362255237093599,0.5574847382368529,-0.33023963349498087,2.183953751660711,2.644329076622118
2.4242424242424243,0.11891348886124486,0.560885262914959,-0.3230582851924692,2.1904456087384214,2.658039239746427
2.4343434343434343,0.12430877318497391,0.5643970923411661,-0.3157795459712182,2.1970202973713358,2.6716665713155328
2.4444444444444446,0.1298073191718485,0.5680203982880339,-0.3084057599443368,2.203676304335518,2.6852125845533714
2.4545454545454546,0.13540804065158252,0.57175527756303,-0.300939196259865,2.210412112210277,2.6986787968806323
2.4646464646464645,0.14110985145389865,0.5756017547915591,-0.2933820518837618,2.2172262028771077,2.7120667264158214
2.474747474747475,0.14691166540851786,0.5795597852103535,-0.28573645439331774,2.2241170607272758,2.725377888767674
2.484848484848485,0.15281239634516108,0.5836292574567565,-0.2780044647664344,2.231083175592172,2.738613794104798
2.494949494949495,0.15881095809354218,0.5878099963410616,-0.2701880801539772,2.2381230454106995,2.75177594448829
2.505050505050505,0.1649062644833892,0.5921017655907069,-0.26228923662392856,2.245235178647947,2.764865831453063
