x,y
0.007487025968536898,0.014476454473680178
0.05018388405716223,0.01955801277694036
0.07510081939549451,0.021595061147138495
0.10002242773804682,0.02357298170883837
0.12495443113080285,0.025415480515590616
0.14991790577646924,0.026766264837476683
0.17489034496084344,0.027940428673332462
0.19987890124140506,0.028697646091842444
0.22487346567024957,0.02921491904876916
0.24987079575465287,0.0288479451663477
0.2748681258390562,0.028484023041784212
0.2998658373931917,0.028145277919549017
0.3248639304170595,0.027830565390445372
0.3498625956455257,0.02757574360930448
0.374861451608858,0.0273380879661147
0.3998606890419225,0.027140868114543082
0.4248600218424201,0.026956618233867857
0.44985954537778383,0.026800978583111146
0.47485906891314755,0.02665449420592836
0.4998587831833774,0.026529372133751394
0.5248584974536072,0.026411879456219367
0.5498583070912701,0.026309645567977213
0.574858116728933,0.02621351519545101
0.599857926366596,0.026129210384624457
0.6248578313716919,0.026049483210584867
0.6498577363767879,0.0259789113101192
0.6748577367493169,0.025912154106976004
0.6998575463869798,0.025853026298477744
0.7248575467595089,0.025796950247837458
0.7498575471320379,0.025746596243180875
0.7748573567697008,0.025698531056917773
0.7998573571422298,0.025655806446906126
0.8248573575147589,0.025614607715823468
0.8498573578872879,0.025577605151795524
0.8748573582598169,0.025542509936428814
0.899857358632346,0.02551046647892008
0.924857359004875,0.025479948900340332
0.9498571686425379,0.025452101609886313
0.9748571690150669,0.02542578019836128
0.999857169387596,0.025401366135497483
1.024857169760125,0.025378477951562672
1.049857170132654,0.02535711564655685
1.074857170505183,0.025336897750747767
1.099857170877712,0.02531820573386767
1.124857171250241,0.02530027665645207
1.1498571716227701,0.025283873457965456
1.1748571719952992,0.025268233198943335
1.1998571723678282,0.025253737349117955
1.2248571727403572,0.025239622969024822
1.2498571731128862,0.02522665299812843
1.2748571734854153,0.02521444596669653
1.2998571738579443,0.025203001874729125
1.3248571742304733,0.025192320722226214
1.3498571746030024,0.02518202103945555
1.3748571749755314,0.02517210282641713
1.3998571753480604,0.025163329022575454
1.4248571757205895,0.025154555218733776
1.4498571760931185,0.025146544354356593
1.4748571764656475,0.025138914959711656
1.4998571768381765,0.025131667034798966
1.5248571772107056,0.025124419109886276
1.5498571775832346,0.02511793412443808
1.5748571779557636,0.02511183060872213
1.5998571783282927,0.025106108562738427
1.6248571787008217,0.025100386516754725
1.6498571790733507,0.02509504594050327
1.6748571794458798,0.02509008683398406
1.6998571798184088,0.02508512772746485
1.7248571801909378,0.02508055009067789
1.7498571805634668,0.025075972453890927
1.7748571809359959,0.02507177628683621
1.799857181308525,0.025067580119781496
1.824857181681054,0.02506338395272678
1.849857182053583,0.025059569255404313
1.874857182426112,0.025055373088349597
1.899857182798641,0.02505155839102713
1.92485718317117,0.025047362223972414
1.949857183543699,0.025043547526649945
1.974857183916228,0.02503935135959523
1.9998571842887571,0.025034773722808268
2.024857184661286,0.025030196086021306
2.049857185033815,0.025025236979502097
2.0748571854063442,0.02501989640325064
2.0998571857788733,0.02501379288753469
2.1248571861514023,0.025007307902086495
2.1498571865239313,0.02499967850744156
2.1748571868964603,0.024991286173332128
2.1998571872689894,0.024981749430025957
2.2248571876415184,0.02497030533805855
2.2498569972791813,0.02495733536716216
2.2748569976517103,0.024942076577872285
2.2998569980242394,0.024924147500456684
2.3248569983967684,0.02490278519545086
2.3498569987692974,0.024877989662854816
2.3748569991418265,0.024848235023739562
2.3998569995143555,0.024813139808372853
2.4248569998868845,0.024771559607557947
2.4498570002594136,0.024721968542365858
2.4748570006319426,0.02466245926413535
2.4998570010044716,0.02459226883340193
2.5248566199072684,0.02450796402257538
2.5498566202797974,0.02440763748299446
2.574856239182594,0.024287474517336705
2.599855858085391,0.02414442336774414
2.6248550955184555,0.023973143457965307
2.64985433295152,0.023768675681481
2.6748531889148524,0.02352453505284302
2.69985128193872,0.023233092177406434
2.7248489934928557,0.02288442884213282
2.7498455606377945,0.022468245364251516
2.7748406019038043,0.02197119030313388
2.799833735821153,0.021377623399757795
2.8248234365109113,0.02066923410697541
2.849809322503347,0.019823897180316408
2.873427639505678,0.028019011438175312
2.897045956508009,0.03621527010523096
2.92066427351034,0.04441191024201885
2.944282209042939,0.052609313318271234
2.9678997631058053,0.060807097864255866
2.9915173171686718,0.0690048824102405
3.014351332401503,0.07918402074551523
3.037365019878223,0.08894964589103438
3.0605450281582023,0.09831396487822985
3.0838780058008126,0.10729032914773029
3.107351745774622,0.11589132720069983
3.1309551854573954,0.12412992900803488
3.1552364968543714,0.1300823827100146
3.179517426781615,0.13603521788172657
3.2037979752391266,0.14198919746263527
3.228078523696638,0.14794355851327623
3.2523590721541495,0.15389868250338168
3.276639239141929,0.15985418796321937
3.300919406129708,0.16581045636252156
3.325919025032505,0.16589514264308036
3.3507202796745332,0.16904341234331355
3.3750000651925802,0.17500006221234798
3.4250000659376383,0.22500006295740604
3.4750000666826963,0.2750000637024641
3.5250000674277544,0.32500006444752216
3.5750000681728125,0.3750000651925802
3.6250000689178705,0.4250000659376383
3.6750000696629286,0.47500006668269634
3.7250000704079866,0.5250000674277544
3.7750000711530447,0.5250000674277544
3.8250000718981028,0.5750000681728125
3.875000072643161,0.5750000681728125
3.925000073388219,0.5750000681728125
3.975000074133277,0.5750000681728125
4.025000074878335,0.6250000689178705
4.050772169988932,0.6453476644359171
4.07569396906635,0.6433727956320752
4.100601272293943,0.6412235951605965
4.125547866903958,0.6395901417671155
4.150486450649595,0.6378361439382445
4.175441437593719,0.6363400196483724
4.200388032203733,0.6347061847851592
4.225339967389999,0.633157417672237
4.250278932605369,0.6314106677682787
4.275212938714219,0.6295944903730515
4.30012329369967,0.627478096298546
4.325000079348683,0.6250000689178705
4.375000080093741,0.6250000689178705
4.4250000808387995,0.6250000689178705
4.4750000815838575,0.6750000696629286
4.525000082328916,0.7250000704079866
4.575000083073974,0.7750000711530447
4.625000083819032,0.7750000711530447
4.67500008456409,0.8250000718981028
4.725000085309148,0.8250000718981028
4.775000086054206,0.8750000726431608
4.825000086799264,0.8750000726431608
4.875000087544322,0.8750000726431608
4.92500008828938,0.8750000726431608
4.975000089034438,0.8750000726431608
5.025000089779496,0.9250000733882189
5.051555342250396,0.9513878606466619
5.076392073577523,0.9485363743981168
5.101198668795803,0.9454312107776275
5.12604379245704,0.9426522037782092
5.150867553813271,0.9396897098375803
5.175711914535043,0.9369030734435171
5.2005379647096674,0.9339607973986972
5.225374696036795,0.931109311150152
5.250194642695703,0.9281140108125499
5.2750000935047865,0.9250000733882189
5.308831881118294,0.9214997071251219
5.333501528702698,0.9174469726897314
5.3580468171543885,0.912700344811384
5.382505130507127,0.9075245634842588
5.40680971155777,0.901669384564002
5.431007481083384,0.8953869595436288
5.455022526607252,0.8884388698404848
5.478909398301084,0.8810627710977599
5.502597142794684,0.8730690728585273
5.526181127521113,0.8647747764702842
5.549604132020534,0.8560356863742413
5.572892096234739,0.8469444997153346
5.596206000390737,0.8379185443806421
5.619381812503661,0.8285431627712114
5.642572120466411,0.8192059281350055
5.665633491659662,0.8095516921513024
5.6887024922475575,0.7999172925936762
5.711743264075267,0.7902168987723712
5.734888558609612,0.7807675120348847
5.758033090204492,0.7713150735395402
5.7811760959204435,0.7618595832863377
5.804232889476907,0.752196573498793
5.827271372486223,0.7424889317525754
5.850217539820335,0.7325661410773705
5.8730889390869265,0.7224720704923868
5.8959221913802935,0.7122902618689864
5.918729503731868,0.7020527586646779
5.941475017986818,0.6916779263567605
5.964206036391943,0.6812706691216022
5.987044629261561,0.6711014489993659
6.009887036828502,0.6609425285599002
6.0327736948843835,0.650881645841622
6.05562220596704,0.6407368397822495
6.078389845466461,0.6304100726605952
6.101150618510701,0.6200688096891156
6.123935805617805,0.609780189540686
6.146711837451335,0.5994717329661796
6.169500076316297,0.589192268091324
6.192417251950758,0.5792023387432437
6.215377152195231,0.5693100656466186
6.238407242870437,0.5595833504137886
6.261426652393141,0.5498306952391658
6.28440638906369,0.5399861058590716
6.307366289308163,0.530093069822982
6.330420031106769,0.52042204917106
6.353445544145188,0.5106850342554594
6.376599231013643,0.5012570098229787
6.399753680821561,0.4918282224510335
6.422956195815743,0.48252074245394283
6.44628001818478,0.4735207270610431
6.4696152846457835,0.46455084777699085
6.49296123225929,0.4556076713741959
6.516299550478152,0.4466461844242531
6.539742391403649,0.43796126303018923
6.563134115385026,0.4291390125325165
6.58661205152589,0.42054907710178213
6.610064810664426,0.4118912400587078
6.633566397928689,0.4033646286035264
6.657106895105642,0.3949471174917676
6.68075191498923,0.38682906011982254
6.704483147032306,0.37896696893821513
6.728460808522414,0.3718891795261072
6.752352257853033,0.3645271951634754
6.776217004302396,0.3570801430505526
6.800030633807637,0.3494705848316926
6.823803064581796,0.34173132690386865
6.847554895990413,0.3339310338188852
6.871278498638844,0.326046054453343
6.895029567107997,0.31824232814076936
6.918819545489839,0.31055952773331796
6.942732357125465,0.3032662079224906
6.966686367492173,0.29611059868500433
6.99067928777157,0.28908659650514323
7.014701962690083,0.2821648282135243
7.038752103429317,0.27533842735496705
7.0627633342558624,0.2683792750295879
7.086743284564363,0.2613102594213217
7.110692717294285,0.2541382469853488
7.1346207877192,0.2468975699975715
7.15852749583911,0.23958326935147056
7.182421233988123,0.2322289143834837
7.206299713347846,0.22482649422923373
7.230223206135975,0.21756750669430858
7.254177979442147,0.21041647509360928
7.278165559145293,0.20337339942713584
7.302177552911303,0.1964142471017567
7.326213197800712,0.1895367292990784
7.350267153237269,0.18272482429034653
7.3743378933420445,0.17597242855984518
7.398391085839137,0.1691586162024521
7.422424441910152,0.16227194312619986
7.446440250373485,0.15532766812037835
7.470440800047527,0.1483292244125778
7.494429905629602,0.14129187079208805
7.518406804180245,0.1342144628497124
7.542376836275707,0.12711187790500844
7.566361364220995,0.1200573581465676
7.590368780350218,0.11308409144109532
7.614396032905518,0.10617681899930176
7.6384408330685005,0.09933363347252566
7.662500892020773,0.09254347223853188
7.6865754468228715,0.08580442794865917
7.710662208656402,0.0791088712082626
7.734750496368861,0.07241865504411749
7.758825051170959,0.06568037369370927
7.782888924820554,0.05890280096087963
7.8069421173176465,0.0520878441942898
7.830987680420094,0.045244658667513704
7.855024851188432,0.03837324438055134
7.879055918441054,0.03148237513724439
7.903087748633141,0.024590361484740697
7.927175273406135,0.017899763850863337
7.9513459585807595,0.011513579063318957
7.975617351764697,0.005521071039453318
8.00000013411045,5.960464477539063e-08
8.0,0.0
